,37,kemi-the-iron lady,kemi the iron lady,Kemi the strongest woman known to the town of Igbede people.,Female,hair: ginger; eyes: none; teeth: none; clothings: ankara; accessories:glasses and a pipe; expression: cool; strength: disciplined; weakness: perfectionist,35b11a31-5b92-49f4-8fb1-30f255d22054,10c8842d11b0987da3bac30394b4629fcf6de0feab447de885675669edfda0c4
,38,mercy-the-sassy lady,mercy the sassy lady,Mercy is a confident woman and never hesistate to show it.,Female,hair: brown; eyes: none; teeth:none; clothings: ankara; accessories: glasses; expression: sassy; strenght: creative; weakness: sensitive,7a3c70ac-927f-4a63-a3df-ab86dd27cd0f,39671109389b8fc6ee9330d056410a271a41a68b82538c1f16948834c1d61a9a
,39,sandra-money,sandra money,Sandra likes getting and spending money.,Female,hair: brown; eyes: none; teeth:none; clothings:yellow and black; accessories: glasses; expression: confused; strength: brave; weakness: overthinker,1bd95fb0-7b2e-4354-bebd-22f9cf70a1ca,00c9839909f82a50a57120c1d8c8da9f0134f6cefed00ba3043fdbbb7d9f222b
,40,bimpe-the-fashionista,bimpe the fashionista,Bimpe loves wearing trendy clothes and looking gorgeous.,Female,hair: blonde; eyes: none; teeth:gap teeth; clothings: black cold shoulder shirt; accessories: glasses; expression: shocked; strength: intelligent; weakness: procrastination,92b548b7-998b-46b6-8198-80d407209483,e55a4d658c8e7774c4cce9c995bd821bf9aa90bc24f3d723f623435ea170cb7d
TEAM ENGINE,41,kim-rich-aunty,kim rich aunty,She loves spoiling her nieces and nephew.,Female,hair: pink; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength:brave; weakness:food,3344a73c-f15e-4afd-a1b2-3199e27eb08f,7abc16485132d616b723cdd0ae46a619d827f79c26db8b08d7ba30cd879cfc8b
,42,barbra-stark,barbra stark,She loves fine dining and spends time with family.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength:brave; weakness:food,4f31fd99-4918-42a9-a112-fa60ef36d5c6,c4d57f8fecfcdea735dcfaa1f68c64ed52beec9cdb93c500cf5ecd87572df6e5
,43,jean-art-dolger,jean art dolger,Loves collecting art for charity.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: creative; weakness: food,5e1105d9-e485-462d-a5bf-1eb931976b13,e1c7d51b8fb6b8d5164526a8261a3b643dfd3b7cf76a82fd00c242cf40a26c84
,44,flora-burger- eater,flora burger eater,She loves eating burgers.,Female,hair: blue; eyes: brown; teeth: gap; clothing: stripes; accessories: none; expression: frowning; strength: prayerful; weakness: food,054dffd1-cdff-417b-b6c2-a679dabd087b,bafa001a9f35498e675ed953ea5137f53a0dbc66c9b1b9f50af2c7aa1b83f068
,45,jessie-lord-rings,jessie lord rings,She loves her  (precious) jewelry.,Female,hair: blue; eyes: brown; teeth: none; clothing: satin; accessories: none; expression: smiling; strength: kind; weakness: shy,caacabe1-0abc-43af-92e2-2231248bff93,80ddbd17c251689ec2e50201cda6d483973f891ae92eded1cb645368665fa257
,46,pinky-monky-ponk,pinky monky ponk,She love to dance the honky tonk.,Female,hair: maroon; eyes: blue; teeth: none; clothing: linen; accessories: none; expression: smiling; strength: brave; weakness: chips,bd6a4b38-543e-40fa-9153-f7e1a947ebb1,d4c63986e4fa3f200d8841a12f417aca61bebaeac8860a10e746c20be6faaaab
,47,wanjiru-hippie-glitter,wanjiru hippie glitter,A hippie that loves her glitters.,Female,hair: blue; eyes: brown; teeth: none; clothing: wool; accessories: none; expression: smiling; strength: none; weakness: babies,683f0d27-3cb4-4948-b1b5-09f10bee575a,12df5ae502058ad4c73e1baa5cf7754794b5834337daefda43dbd24e1712dfd5
,48,njoki-binary-coder,njoki binary coder,She codes with the best language and tops the set.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: none; weakness: none,9b59bdb4-0c6c-4107-9d72-6d38d308edb4,615f9d060ac2980a80b7d7b0978a13bdc6a2218b6bd6baeebacf1a6585241fbf
,49,wangu-calaba-hustler,wangu calaba hustler,She is a passionate hustler you should be careful with her.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: flying,67f7da93-3925-4def-b660-58f558c14a19,5900f296040fc3b8879ebe3976446dd03a9c266c501de242060abcb20c8b292e
,50,lulu-dey-kpako,lulu dey kpako,She's is as enthusiastic as she is beautiful.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: loving; weakness: makeup,23b6c38f-ab84-4565-bfe9-d9eb019c9f29,65d31ccf9de0236a478244105b181d96f23e92d20d5d87d1a226ab51c32a8f47
,51,kiki-cala-flier,kiki cala flier,She flies first class and gets the best deals.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: kittens,d24aefff-c9fc-4ea9-a7cf-1b741076c822,9c6fafb0988c5f5f7ec1807ea9784f1247671f46c4a6425eae47482771e0ac7b
,52,purity-nft -investor,purity nft investor,She is an angel investor looking for the next big thing.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: clothes,ee86ef77-4793-411a-88d3-ea54d84f6b24,cf777158f9c3da6e185f1422b07daccb4ca527eeb61df830809673c11f190641
,53,june-binary-monk,june binary monk,She has a twin from Tibet and they always play together .,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: money,102c4cdb-f812-44fd-bf47-5065284c6075,a1482c45d578b56e4efb92c454c14d25535cb90e56df6c2d92b82b9d298363ad
,54,aisha-flying-damsel,aisha flying damsel,She is always a damsel in distress and loves to fly.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: food,c4071af3-b49e-4ad6-898b-7828f90465fb,77b096f4a7402193e8c309a835386f7708e0ed11295fd8b281c303844ebf868f
,55,bobo-crypto-lovely,bobo crypto lovely,She is a crypto guru you can trust all through.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: water,427ea0f5-30a3-4d70-a5bd-a6106409b83c,958f7b6f4bfa76e0bbbe255ef041126f6b031ab679f92e44d2bfefd975a954c3
,56,nell-light -embrace,nell light embrace,She is an empathy ready with a kind word or hug.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: love,9dfe30b4-c71a-471c-8091-f5c4a238eed8,4b295f7340ffa1654054a4a8d6bbeb510497feaf618e91cca0f3ebf4911f3aba
,57,rachel-mood-silent,rachel mood silent,Introvert  to the core a mysterious lady.,Female,hair: blue; eyes: brown; teeth: none; clothing: ankara; accessories: none; expression: smiling; strength: brave; weakness: walls,11450acd-f0d7-406f-bc18-bdb680404845,89c573263a2cca1ca60c35f7dea8afc83c2f04c8bec2c86a249ba3a45fd4b053
,58,nana-reflector-agent,nana reflector agent,She loves her chrome fashion style.,Female,hair: pink; eyes: blue; teeth: none; clothing: ankara; accessories:none; expression: smiling; strength: brave; weakness: shy,63bda633-bfca-4b28-823f-7772936b4103,d05c166229f796e7351df125efc72fb2a16e9953ca31bdf2e3a736d6f8990b69
,59,bree-busy-gossip,bree busy gossip,Never whisper your secrets to her except you want the world to know.,Female,hair: blue; eyes:white; teeth: none; clothing: glitter; accessories:none; expression: frowm; strength:goodlistener; weakness:height,4f5898d9-fc99-4053-a56c-b2ec1ef41347,14b3e434fd685a85cf4bf85c3e123b66545a2985d7fb24590d4087c33fbd5f5f
,60,jude-shadow-fighter,jude shadow fighter,A ninja warrior; the last samurai standing.,Female,hair: white; eyes:brown; teeth: none; clothing: ankara; accessories:chain; expression: smiling; strength:brave; weakness:water,a47b2ed7-d4aa-4404-ac40-0ecea464cf3f,319da0936ebb50940f62660bedf60e6c9a687cd0b57b0e198c64ec91df7b8ebf
TEAM GRIT,61,toy-soldier,toy soldier,A man stronger than an army.,Male,hair: bald; eyes: closed; teeth: none; clothing: overall; accessories: nose mask; expression: happy; strengths: powerful; weakness: sentimental,fc8ea3ac-59d1-11ed-9b6a-0242ac120002,57fe77bad363fb724177e1ec145a706c8d70161fca8b5882c01032b96b978f2a
,62,pipey-rivers,pipey rivers,A man who loves the water so much and fixes it's path.,Male,hair:bald; eyes: opened; teeth:none; clothing: overall; accessories: nose mask; strengths: calculative; weakness: public speaking,58f69cae-59d1-11ed-9b6a-0242ac120002,ba5feef4d9ccae455f262c482d89af9755176fb7ebda87a58c82ff94c0a3461e
,63,phiri-of-zambia,phiri of zambia,An african woman with strength and beauty.,Female,hair: purple buns; eyes:nose; teeth: none; clothing: adire; accessories: sunglasses; expression: jiggy; strengths: free spirit; weakness: blind ,24b537fa-59d3-11ed-9b6a-0242ac120002,59a0d73267b9b2d4a087dedcb3955f9662b2d357df7dfc60f46e59ee43b9c22d
,64,patrick-of-bikinibottom,patrick of bikinibottom,A white man who loves the african culture and associates with their dressing.,Male,hair: bald; eyes: opened; teeth: none; clothing: kente; accessories: nose mask; expression: confused; strengths: adaptation; weakness: fluency,064c7b84-59d3-11ed-9b6a-0242ac120002,2cab4ce4f728c9355e492641125ba6a24ecca92a8bc2c915fca835177c02145d
,65,nobuhle-of-zulu,nobuhle of zulu,A woman; well endowed with beauty.,Female,hair: brown bun; eyes: none; teeth: none; clothing: iqoyi; accessories: sunglasses; expression: astonished; strengths: cool headed; weakness: pressure,1ee5b1ce-59d3-11ed-9b6a-0242ac120002,bf413d7be2130754d03ace029c310ff929950837c6b00f63ac931a0140974b6e
,66,nkosazana-of-xhosa,nkosazana of xhosa,An african princess; always proud of her culture.,Female,hair: ginger afro; eyes:none; teeth: gap teeth; clothing:umbaco; accessories: sunglasses; expression: fufilled; strengths: confidence; weakness: endurance,2f1a1724-59d3-11ed-9b6a-0242ac120002,772012442845ac8a7a79f06ffa0239b56e881eb76032993597578f747d7470bb
,67,mandla-of-zulu,mandla of zulu,A simple and introverted guy who keeps to himself.,Male,hair: bald; eyes: opened; teeth: none; clothing: eshowe; accessories: nose mask; expression: irritated; strength: strong willed; weakness: relationship,d04553b2-59d7-11ed-9b6a-0242ac120002,44fb130d5cea4142cd926af2b64854d5df577fde60ac614256bbeaf9243cc534
,68,john-doe,john doe,A principled guy who is conscious of his health and ensures protection from infection.,Male,hair: bald; eyes: opened; teeth: none; clothing: ankara; accessories: nose mask; expressions: cold; strength: cleaniness; weakness: perfectionist,5d19795e-59d2-11ed-9b6a-0242ac120002,d07eacd327e6d2cad84032924e9c23d9177f2c3f5da6a6161883a11dad6e82ed
,69,ghost-of-power,ghost of power,A woman; stronger than ten men combined.,Female,hair: black tied with scalf; eyes: none; teeth: none; clothing: iqoyi; accessories: sunglasses and pipe; espression: ruthless; strength: badass; weakness: cancer,29c764ca-59d3-11ed-9b6a-0242ac120002,d79d64cd3fc352aa1cda041ba8d71e02b5a9b757acde18afb84fc7fc5dddd877
,70,freida,freida,A man who is always peaceful.,Male,hair: bald; eyes: closed; teeth: none; clothing: overall; accessories: nose mask; expression: calm; strength: peaceful; weakness: anger,ee671c4a-59d2-11ed-9b6a-0242ac120002,b98251697dc9d4299bd0c1455cbc7ecc176a611b3a8c15d918b4ca1eb65dabea
,71,flamboyant-tree,flamboyant tree,A beautiful african woman; billionaire in the making.,Female,hair: one bun dark brown; eyes: none; teeth: none; clothing: kente; accessories: sunglasses; expression: happy; strength: beauty; weakness: lover girl,380e4990-59d3-11ed-9b6a-0242ac120002,071402a43796da786a7d0a3172bab4b1c7d0e1138364dd62064e45ac43e3bba5
,72,david-of-accra,david of accra,A combatant who fights and defends his people,Male,hair: bald; eyes: opened; teeth: none; clothing: kente; accessories: nose mask; expression: angry; strength: super powerful; weakness: sleeping,1c1ef1b4-59d1-11ed-9b6a-0242ac120002,998c31740769517064b21231e6f04e65a6a785b75c6dba9789345ff73455f64f
,73,cally-lily,cally lily,A man who is a breathe of fresh air.,Male,hair: male; eyes: opened; teeth: none; clothing: overall; accessories: nose mask; expression: confused; strength: calm; weakness: sun,82bba87c-59d1-11ed-9b6a-0242ac120002,f17d2dd1a98ca8674601e4f01fee4ac0d2cc27c17b93742309a1a32ae800e5cf
,74,bubune-of-accra,bubune of accra,A man with honor; always conscious of his health.,Male,hair: bald; eyes: closed; teeth: none; clothing: kente; accessories: nose mask; expression: happy;  strength: clean; weakness: foodie,faa4b530-59d2-11ed-9b6a-0242ac120002,d02c78a357b2386bfef8f3ef90c0aba83a10f1904d2e8b10b55cb83176a7eb26
,75,bediako-of-accra,bediako of accra,A strong man; always ready to fight for what is right.,Male,hair: bald; eyes: opened; teeth: none; clothing: balck with kente; accessories: nose mask; expression: suspicious;  strength: activist; weakness: irrational,fb6e8222-59d0-11ed-9b6a-0242ac120002,624838e3e37ca2dc1109efd405e78ad399e0697aaa1f57b94edd50e84b33da89
,76,avatar-aang,avatar aang,A man who is ready to save the world.,Male,hair: bald; eyes: opened; teeth: none; clothing: kaftan; accessories: nose mask; expression: soothing; strength: mind games; weakness: insomia,169f93a0-59d2-11ed-9b6a-0242ac120002,8342db3e48165cd8be9eb34a2e9d5dbfa5e3afb898c693ba377f52f47d2ee582
,77,argus-greek,argus greek,A man who you will always find on the look out.,Male,hair: bald; eyes: opened; teeth: none; clothing: overall; accessories: nose mask; expression: suspicious; strength: strong;  weakness: lateness,e7f26b26-59d2-11ed-9b6a-0242ac120002,47be8d70c00cd6f0a2e55ee9c5261f12edb4b849fed5163f81443a07d55b7e77
,78,amahle-of-zulu,amahle of zulu,A traditional man; feeling fulfilled.,Male,hair: bald; eyes: closed; teeth: none; clothing: ankara print; accessories: nose mask; expression: excited; strength: conversationist; weakness: traditionalist,169f93a0-59d2-11ed-9b6a-0242ac120002,349a1dce9c52a790541ad317a3699beadee9e08960d76ffb18310e7756b749db
,79,agnar-ole,agnar ole,A man who feels like an outcast and always has a battle with his mind.,Male,hair: bald; eyes: opened; teeth: none; clothing: overall; accessories: nose mask; expression: furious; strength: strong willed; weakness: crying,f3f11fd0-59d2-11ed-9b6a-0242ac120002,0db5787420f41eab3f6fb120e4b9bb5de2239ddfd255ec89f9052e7059489c5a
,80,adom-kulu,adom kulu,A ghanaian model; proud of his culture.,Male,hair: bald; eyes: opened; teeth: none; clothing: kente; accessories: nose mask; expression: irritated;  strength: height;  weakness: pride,00f6589e-59d3-11ed-9b6a-0242ac120002,9dfc0072c4439b7f7e6492f30acfc38e6c0c4b8adc5f01c3e5a039b17a1cd277
TEAM PRYBAR,81,segun-baller,segun baller,A man who loves to have fun.,Male,hair: black; eyes: black; teeth: none; clothing: kente; accessories: glasses; expression: cool; strength: jovial; weakness: nonchalant,58ac5cf6-b644-41c6-af79-ec9aa5f6bdd1,cfe1fc6594b4473644fb2699a57e889d41a7200ddb9179d17424608209dfd7f7
,82,bolanle-pepper-dem,bolanle pepper dem,A lady that loves to show off.,Male,hair: bald; eyes: back; teeth: none; clothing: kente; accessories: glasses; expression: proud; strength: strong; weakness: big spender,46966104-775b-4443-90bb-b35afd121653,6e936c8d3f1ff5daca4017fba181facbc5120a11bb2be8367b760e6d44832c3e
,83,tayo-tailor,tayo tailor,A professional fashion designer.,Male,hair: black; eyes: black; teeth: none; clothing: orange shirt; accessories: glasses; expression: inquisitive; strength: creativity; weakness: opinionated,70828783-ac38-48cf-b966-cfebc92ebd86,bc0fb52d43979d29cc92e3b0aa78cb9ae18f3e977ffc6e41e0374a56d7bdc3d0
